DOCUMENTID,AFFILIATEWEBID,BIDAMOUNT,BIDDATE,BIDTIME,RANK,AVAILABLELOADS,STATUS,ISINITIATOR,GROUPID,PASSKEY,LOADS,REASON,WINNINGBID,USERNAME,CREDITSHARES,SHARES,GROSSWEIGHT,DESCRIPTION,ID,INITIATORWEBID,WONLOAD,WINNINGBIDLOAD,AUCTIONDATE,SESSIONINFO,TRANSPORTATION
BL259355,Chicago,125.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,125.0,melandfear,0.0,125.0,20077.2,Test load allocation over 100,302817.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,503.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,503.0,ctheus,0.0,503.0,20077.2,Test load allocation over 100,302818.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,126.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,126.0,melandfear,0.0,126.0,20077.2,Test load allocation over 100,302819.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,127.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,127.0,melandfear,0.0,127.0,20077.2,Test load allocation over 100,302820.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,128.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,128.0,melandfear,0.0,128.0,20077.2,Test load allocation over 100,302821.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,129.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,129.0,melandfear,0.0,129.0,20077.2,Test load allocation over 100,302822.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,130.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,130.0,melandfear,0.0,130.0,20077.2,Test load allocation over 100,302823.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,131.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,131.0,melandfear,0.0,131.0,20077.2,Test load allocation over 100,302824.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,132.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,132.0,melandfear,0.0,132.0,20077.2,Test load allocation over 100,302825.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,133.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,133.0,melandfear,0.0,133.0,20077.2,Test load allocation over 100,302826.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,134.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,134.0,melandfear,0.0,134.0,20077.2,Test load allocation over 100,302827.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,135.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,135.0,melandfear,0.0,135.0,20077.2,Test load allocation over 100,302828.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,504.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,504.0,ctheus,0.0,504.0,20077.2,Test load allocation over 100,302829.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,136.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,136.0,melandfear,0.0,136.0,20077.2,Test load allocation over 100,302830.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,137.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,137.0,melandfear,0.0,137.0,20077.2,Test load allocation over 100,302831.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,138.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,138.0,melandfear,0.0,138.0,20077.2,Test load allocation over 100,302832.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,139.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,139.0,melandfear,0.0,139.0,20077.2,Test load allocation over 100,302833.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,140.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,140.0,melandfear,0.0,140.0,20077.2,Test load allocation over 100,302834.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,141.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,141.0,melandfear,0.0,141.0,20077.2,Test load allocation over 100,302835.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,142.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,142.0,melandfear,0.0,142.0,20077.2,Test load allocation over 100,302836.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,143.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,143.0,melandfear,0.0,143.0,20077.2,Test load allocation over 100,302837.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,144.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,144.0,melandfear,0.0,144.0,20077.2,Test load allocation over 100,302838.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,145.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,145.0,melandfear,0.0,145.0,20077.2,Test load allocation over 100,302839.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,147.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,147.0,melandfear,0.0,147.0,20077.2,Test load allocation over 100,302841.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,146.0,20241016.0,924.0,0.0,122,3.0,1.0,,,1.0,,146.0,melandfear,0.0,146.0,20077.2,Test load allocation over 100,302840.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,148.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,148.0,melandfear,0.0,148.0,20077.2,Test load allocation over 100,302842.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,149.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,149.0,melandfear,0.0,149.0,20077.2,Test load allocation over 100,302843.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,150.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,150.0,melandfear,0.0,150.0,20077.2,Test load allocation over 100,302844.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,151.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,151.0,melandfear,0.0,151.0,20077.2,Test load allocation over 100,302845.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,152.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,152.0,melandfear,0.0,152.0,20077.2,Test load allocation over 100,302846.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,153.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,153.0,melandfear,0.0,153.0,20077.2,Test load allocation over 100,302847.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,154.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,154.0,melandfear,0.0,154.0,20077.2,Test load allocation over 100,302848.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,155.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,155.0,melandfear,0.0,155.0,20077.2,Test load allocation over 100,302849.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,156.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,156.0,melandfear,0.0,156.0,20077.2,Test load allocation over 100,302850.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,157.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,157.0,melandfear,0.0,157.0,20077.2,Test load allocation over 100,302851.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,158.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,158.0,melandfear,0.0,158.0,20077.2,Test load allocation over 100,302852.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,159.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,159.0,melandfear,0.0,159.0,20077.2,Test load allocation over 100,302853.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,160.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,160.0,melandfear,0.0,160.0,20077.2,Test load allocation over 100,302854.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,1.0,20241016.0,925.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302855.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,161.0,20241016.0,925.0,0.0,122,3.0,1.0,,,1.0,,161.0,melandfear,0.0,161.0,20077.2,Test load allocation over 100,302856.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,2.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302857.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,3.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302858.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,162.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,162.0,melandfear,0.0,162.0,20077.2,Test load allocation over 100,302859.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,4.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302860.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,163.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,163.0,melandfear,0.0,163.0,20077.2,Test load allocation over 100,302861.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,505.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,505.0,ctheus,0.0,505.0,20077.2,Test load allocation over 100,302862.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,164.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,164.0,melandfear,0.0,164.0,20077.2,Test load allocation over 100,302863.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,-600.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302864.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,165.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,165.0,melandfear,0.0,165.0,20077.2,Test load allocation over 100,302865.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,-9.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302866.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,166.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,166.0,melandfear,0.0,166.0,20077.2,Test load allocation over 100,302867.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,10.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302868.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,167.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,167.0,melandfear,0.0,167.0,20077.2,Test load allocation over 100,302869.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,11.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302870.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,168.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,168.0,melandfear,0.0,168.0,20077.2,Test load allocation over 100,302871.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,506.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,506.0,ctheus,0.0,506.0,20077.2,Test load allocation over 100,302872.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,12.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302873.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,169.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,169.0,melandfear,0.0,169.0,20077.2,Test load allocation over 100,302874.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,170.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,170.0,melandfear,0.0,170.0,20077.2,Test load allocation over 100,302875.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,171.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,171.0,melandfear,0.0,171.0,20077.2,Test load allocation over 100,302876.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,555.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,555.0,melandfear,0.0,555.0,20077.2,Test load allocation over 100,302877.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,172.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,172.0,melandfear,0.0,172.0,20077.2,Test load allocation over 100,302878.0,,1.0,1.0,20241016.0,1,0
BL259355,StLouis,60.0,20241016.0,926.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302879.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,173.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,173.0,melandfear,0.0,173.0,20077.2,Test load allocation over 100,302880.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,507.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,507.0,ctheus,0.0,507.0,20077.2,Test load allocation over 100,302881.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,174.0,20241016.0,926.0,0.0,122,3.0,1.0,,,1.0,,174.0,melandfear,0.0,174.0,20077.2,Test load allocation over 100,302882.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,175.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,175.0,melandfear,0.0,175.0,20077.2,Test load allocation over 100,302883.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,176.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,176.0,melandfear,0.0,176.0,20077.2,Test load allocation over 100,302884.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,177.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,177.0,melandfear,0.0,177.0,20077.2,Test load allocation over 100,302885.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,178.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,178.0,melandfear,0.0,178.0,20077.2,Test load allocation over 100,302886.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,179.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,179.0,melandfear,0.0,179.0,20077.2,Test load allocation over 100,302887.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,180.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,180.0,melandfear,0.0,180.0,20077.2,Test load allocation over 100,302888.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,181.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,181.0,melandfear,0.0,181.0,20077.2,Test load allocation over 100,302889.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,182.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,182.0,melandfear,0.0,182.0,20077.2,Test load allocation over 100,302890.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,183.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,183.0,melandfear,0.0,183.0,20077.2,Test load allocation over 100,302891.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,184.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,184.0,melandfear,0.0,184.0,20077.2,Test load allocation over 100,302892.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,185.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,185.0,melandfear,0.0,185.0,20077.2,Test load allocation over 100,302893.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,186.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,186.0,melandfear,0.0,186.0,20077.2,Test load allocation over 100,302894.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,187.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,187.0,melandfear,0.0,187.0,20077.2,Test load allocation over 100,302895.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,188.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,188.0,melandfear,0.0,188.0,20077.2,Test load allocation over 100,302896.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,189.0,20241016.0,927.0,0.0,122,3.0,1.0,,,1.0,,189.0,melandfear,0.0,189.0,20077.2,Test load allocation over 100,302897.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,190.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,190.0,melandfear,0.0,190.0,20077.2,Test load allocation over 100,302898.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,191.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,191.0,melandfear,0.0,191.0,20077.2,Test load allocation over 100,302899.0,,1.0,1.0,20241016.0,1,0
BL259349,SanJoseZC,-1999.0,20241029.0,1552.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,18158.4,Meal Pizza,302931.0,,1.0,1.0,20241029.0,2,0
BL251806,Atlanta,-1999.0,20241029.0,1553.0,0.0,95,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36540.0,Test 200 Corn,302932.0,,1.0,1.0,20241029.0,2,0
BL259360,Milwaukee,-50.0,20241118.0,1048.0,0.0,6,3.0,1.0,,,1.0,,-50.0,melandfear,0.0,-50.0,68154.4,"TEST, Receipt addit items, updating Choice loads",302940.0,,1.0,1.0,20241118.0,1,0
ID_11606,Chicago,101.0,20241206.0,1249.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,150.0,CT Assorted,302942.0,,1.0,1.0,20241206.0,2,0
BL251806,Chicago,-1999.0,20241206.0,1250.0,0.0,93,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36540.0,Test 200 Corn,302943.0,,1.0,1.0,20241206.0,2,0
BL259413,Chicago,-2000.0,20250401.0,1147.0,0.0,2,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,16720.0,"Mix, test multipdrop",302977.0,,1.0,1.0,20250401.0,1,1
BL259351,SanJoseZC,-1999.0,20241028.0,1548.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,18389.8,"Juice,",302930.0,,1.0,1.0,20241028.0,2,0
BL259349,Atlanta,-1999.0,20241028.0,1455.0,0.0,2,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,18158.4,Meal Pizza,302929.0,,1.0,1.0,20241028.0,2,0
BL259397,Atlanta,-2001.0,20250214.0,1033.0,0.0,1,7.0,1.0,,,1.0,Bid Amount less than Minimum Reserve Shares,,ctheus,0.0,0.0,10955.26,"Nutri, PDLYTE FAST HYD STR",302959.0,,,0.0,20250214.0,1,1
BL259400,Atlanta,-1999.0,20250217.0,1125.0,0.0,4,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,29346.24,"Dairy, Cheesey Cheesy Boursin Cheese",302961.0,,1.0,1.0,20250217.0,1,1
BL259400,Atlanta,-1998.0,20250217.0,1126.0,0.0,4,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,29346.24,"Dairy, Cheesey Cheesy Boursin Cheese",302962.0,,1.0,1.0,20250217.0,1,1
BL181049,Atlanta,10.0,20200325.0,2342.0,0.0,1,3.0,1.0,,,1.0,,10.0,Manish,0.0,10.0,42381.8,AAML Test 4,302254.0,,1.0,1.0,20200326.0,1,0
BL181112,Atlanta,1000.0,20200806.0,1504.0,0.0,1,3.0,1.0,,,1.0,,1000.0,ctheus,0.0,1000.0,2723.85,test declining donation 1,302257.0,,1.0,1.0,20200806.0,2,0
BL259397,Atlanta,-1999.0,20250214.0,1218.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,10955.26,"Nutri, PDLYTE FAST HYD STR",302960.0,,1.0,1.0,20250214.0,2,1
L167009,Nashville,-2000.0,20171017.0,1450.0,0.0,4,3.0,1.0,,,1.0,,-2000.0,jbrocker,0.0,-2000.0,9065.0,Canned Meals,301909.0,,1.0,1.0,20171017.0,2,1
L167067,Chicago,-33.0,20171106.0,1506.0,0.0,1,3.0,1.0,,,1.0,,-33.0,cswann,0.0,-33.0,10905.0,YD033 (Load 2),301922.0,,1.0,1.0,20171106.0,2,0
L167069,Chicago,-100.0,20171106.0,1505.0,0.0,1,3.0,1.0,,,1.0,,-100.0,cswann,0.0,-100.0,10905.0,YD030 (Load 2),301920.0,,1.0,1.0,20171106.0,2,0
L167066,Chicago,-100.0,20171106.0,1505.0,0.0,1,3.0,1.0,,,1.0,,-100.0,cswann,0.0,-100.0,28345.0,YD033,301921.0,,1.0,1.0,20171106.0,2,1
L167071,Chicago,-100.0,20171106.0,1453.0,0.0,1,3.0,1.0,,,1.0,,-100.0,cswann,0.0,-100.0,10905.0,YD016 (Load2),301918.0,,1.0,1.0,20171106.0,2,0
L167092,StCharles,500.0,20171108.0,1516.0,0.0,4,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,16500.0,AA Test YD053,301932.0,,1.0,1.0,20171108.0,2,0
L167092,Fargo,300.0,20171108.0,1517.0,0.0,4,3.0,1.0,,,1.0,,300.0,mloeffl,0.0,300.0,16500.0,AA Test YD053,301933.0,,1.0,1.0,20171108.0,2,0
L167097,Chicago,500.0,20171109.0,1449.0,0.0,3,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,8126.2,AA Test YD047v2,301934.0,,1.0,1.0,20171109.0,2,1
L167106,Gassaway,-2000.0,20171110.0,1152.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,33960.0,AA Test SFL010,301935.0,,1.0,1.0,20171110.0,1,1
L167108,Gassaway,-2000.0,20171110.0,1158.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,33570.0,AA Test SFL007,301936.0,,1.0,1.0,20171110.0,1,0
L163087,Gassaway,-2000.0,20171110.0,1209.0,0.0,2,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,8126.2,"Bev, Protein Water, Iced Tea",301937.0,,1.0,1.0,20171110.0,2,0
ID_8713,ClevelandZC,1000.0,20171112.0,1343.0,0.0,1,3.0,1.0,,,1.0,,1000.0,mloeffl,0.0,1000.0,10000.0,AA ML8713 Corn in cans,301945.0,,1.0,1.0,20171113.0,1,0
L167114,Gassaway,-2000.0,20171112.0,1052.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,15475.0,AA SFL101v2,301939.0,,1.0,1.0,20171113.0,1,1
L167097,Gassaway,-2000.0,20171112.0,1054.0,0.0,2,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,8126.2,AA Test YD047v2,301940.0,,1.0,1.0,20171113.0,1,1
L167113,Gassaway,-2000.0,20171112.0,1046.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,15500.0,AA SFL010,301938.0,,1.0,1.0,20171113.0,1,1
L167092,Gassaway,-2000.0,20171112.0,1055.0,0.0,2,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,16500.0,AA Test YD053,301941.0,,1.0,1.0,20171113.0,1,0
L167115,Gassaway,-2000.0,20171112.0,1058.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,15505.0,AA SFL007,301942.0,,1.0,1.0,20171113.0,1,1
ID_8704,Fargo,200.0,20171112.0,1314.0,0.0,1,3.0,1.0,,,1.0,,200.0,mloeffl,0.0,200.0,2500.0,AA ML014,301943.0,,1.0,1.0,20171113.0,1,0
ID_8712,Savannah,500.0,20171112.0,1331.0,0.0,1,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,10000.0,AA ML8712 Sweet Candy Canes,301944.0,,1.0,1.0,20171113.0,1,0
L167127,Fargo,-2000.0,20171113.0,1254.0,0.0,2,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,18000.0,ML Test 11/13,301946.0,,1.0,1.0,20171113.0,2,1
L167127,Denver,1000.0,20171113.0,1256.0,0.0,2,3.0,1.0,,,1.0,,1000.0,mloeffl,0.0,1000.0,18000.0,ML Test 11/13,301947.0,,1.0,1.0,20171113.0,2,1
L167201,Delmont,-2000.0,20171115.0,1536.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,16250.0,AA Carole Test 3,301952.0,,1.0,1.0,20171115.0,2,1
L167133,Washington,100.0,20171116.0,1049.0,0.0,2,3.0,1.0,,,1.0,,100.0,srosario,0.0,100.0,17850.0,"Meal, Assorted Meals",301955.0,,1.0,1.0,20171116.0,1,1
L167133,Washington,100.0,20171116.0,1050.0,0.0,2,3.0,1.0,,srosario_L167133_Washington,1.0,,100.0,srosario,0.0,100.0,17850.0,"Meal, Assorted Meals",301956.0,,1.0,1.0,20171116.0,1,0
L167203,Harrisburg,1000.0,20171116.0,1036.0,0.0,1,3.0,1.0,,,1.0,,1000.0,vjohnson,0.0,1000.0,18000.0,"Meat, Chicken, Turkey, Fish",301953.0,,1.0,1.0,20171116.0,1,1
L167205,Harrisburg,1000.0,20171116.0,1037.0,0.0,2,3.0,1.0,,,1.0,,1000.0,vjohnson,0.0,1000.0,36000.0,"Meat, Bison, Possum, Chicken, Fish",301954.0,,1.0,1.0,20171116.0,1,1
L167097,Chicago,-2000.0,20171116.0,1354.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,8126.2,AA Test YD047v2,301957.0,,1.0,1.0,20171116.0,2,1
L167092,Chicago,-2000.0,20171116.0,1354.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,16500.0,AA Test YD053,301958.0,,1.0,1.0,20171116.0,2,1
L167081,Chicago,-2000.0,20171116.0,1354.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,5018.4,AA YD022,301959.0,,1.0,1.0,20171116.0,2,1
L167079,Chicago,-2000.0,20171116.0,1354.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,18876.7,AA YD028,301960.0,,1.0,1.0,20171116.0,2,1
L167080,Chicago,-2000.0,20171116.0,1355.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,9270.54,AA YD028 Rapid,301961.0,,1.0,1.0,20171116.0,2,1
L163062,Fargo,-2000.0,20171116.0,1402.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,9065.0,asdf,301962.0,,1.0,1.0,20171116.0,2,0
L163087,Fargo,-2000.0,20171116.0,1402.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,8126.2,"Bev, Protein Water, Iced Tea",301963.0,,1.0,1.0,20171116.0,2,0
L163109,Fargo,-2000.0,20171116.0,1403.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,9270.54,"Bev, Special K Water",301964.0,,1.0,1.0,20171116.0,2,0
L163088,Fargo,-2000.0,20171116.0,1403.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,3768.64,"Bev, Special K Water, Iced Tea",301965.0,,1.0,1.0,20171116.0,2,0
